,Title,Url
254,Kannibalen Radio (Ep.108) [Hosted by Lektrique] + Jameston Thieves Guest Mix,https://www.youtube.com/watch?v=VfqvH9IQohE
255,Black Tiger Sex Machine x Halloween 2017,https://www.youtube.com/watch?v=FX260rmRfVY
256,Kannibalen Radio (Ep.107) [Hosted by Lektrique] + Joe Ford Guest Mix,https://www.youtube.com/watch?v=Ij44WYiIgF0
257,Black Tiger Sex Machine - Midnight Terror Tour (Part 3),https://www.youtube.com/watch?v=1s5TQfUpk9Q
258,Black Tiger Sex Machine - Midnight Terror Tour (Part 2),https://www.youtube.com/watch?v=TdotCN1Y5H4
259,Kannibalen Radio (Ep.106) [Hosted by Lektrique] + Fed-Up Guest Mix,https://www.youtube.com/watch?v=93s8FCSI3So
260,Kai Wachi - Die Young EP,https://www.youtube.com/watch?v=v6Y7spyb0tg
261,Kannibalen Radio (Ep.105) [Hosted by Lektrique] + ODD MOB Guest Mix,https://www.youtube.com/watch?v=N4ondEi0VcI
262,Black Tiger Sex Machine at Lost Lands 2017,https://www.youtube.com/watch?v=B3Qa8ndYAf0
263,Black Tiger Sex Machine x YOOKiE - Lions,https://www.youtube.com/watch?v=zWK9g5aO0gI
264,Black Tiger Sex Machine x YOOKiE - Lions (Dance Video),https://www.youtube.com/watch?v=YCB0rizge84
265,Sullivan King - House of Wolves EP,https://www.youtube.com/watch?v=SWTI5QukwcY
266,Kannibalen Radio (Ep.104) [Hosted by Lektrique] + Mantis Guest Mix,https://www.youtube.com/watch?v=CpOADTYjDt8
267,Black Tiger Sex Machine - Midnight Terror Tour (Part 1),https://www.youtube.com/watch?v=dwXR09PXnm0
268,DEAD BATTERY - Seeing Red EP,https://www.youtube.com/watch?v=-xR82LMKpjU
269,Kannibalen Radio (Ep.103) [Hosted by Lektrique] + Polymorphic Guest Mix,https://www.youtube.com/watch?v=Jl1txSo1d3Q
270,DISTO - Free The Freaks EP,https://www.youtube.com/watch?v=tXC3F107cqY
271,Kannibalen Radio (Ep.102) [Hosted by Lektrique] + Bone N Skin Guest Mix,https://www.youtube.com/watch?v=dtYT24wW3BM
272,Black Tiger Sex Machine at Shambhala,https://www.youtube.com/watch?v=I9533sD5-kw
273,Proxy x Lektrique - Break Your Skull EP,https://www.youtube.com/watch?v=5frtTVfpGY4
274,Fed-Up - Showdem,https://www.youtube.com/watch?v=W5cwPPetWEM
275,Kannibalen Radio (Ep.101) [Hosted by Lektrique] + Diskord Guest Mix,https://www.youtube.com/watch?v=Cog_7-_KzoY
276,Apashe - Copter Boy Remix LP (Full Album),https://www.youtube.com/watch?v=OkJpJs05EPw
277,Apashe Live at Alfa Future People,https://www.youtube.com/watch?v=wFep3xYNrME
278,Dabin Live at Global Dance Festival,https://www.youtube.com/watch?v=5T3r-j-uQ6M
279,Apashe - Copter Boy Remixes (Preview Mix),https://www.youtube.com/watch?v=kW-mWCsNWNk
280,Kai Wachi at Global Dance Festival,https://www.youtube.com/watch?v=3iVsVdGOWxE
281,Kannibalen Radio (Ep.100) KanniFam Mix,https://www.youtube.com/watch?v=V9xgRYNN1Xo
282,Kai Wachi - LUVSICK,https://www.youtube.com/watch?v=FanQufiVpII
283,Black Tiger Sex Machine - Midnight Terror Tour teaser,https://www.youtube.com/watch?v=NbyoNkzdVuc
284,Kannibalen Radio (Ep.99) [Hosted by Lektrique] + DISTO Guest Mix,https://www.youtube.com/watch?v=qAdLUClygZE
285,Black Tiger Sex Machine at Electric Forest 2017,https://www.youtube.com/watch?v=rJVcoaQAl-Q
286,Apashe Live at Sunsation Festival,https://www.youtube.com/watch?v=En8nbJXO3G4
287,Black Tiger Sex Machine at Paradiso Festival,https://www.youtube.com/watch?v=3nhJDvjQlCc
288,Kannibalen Radio (Ep.98) [Hosted by Lektrique] + CYBRPNK Guest Mix,https://www.youtube.com/watch?v=TuYM3toZqKs
289,Kedzie - Heavy Metal (feat. Messinian),https://www.youtube.com/watch?v=LD2jiv1ES4M
290,Black Tiger Sex Machine at EDC Las Vegas,https://www.youtube.com/watch?v=8rmVHaNbwuw
291,Black Tiger Sex Machine - Rezorecta VIP,https://www.youtube.com/watch?v=-2N5vzmrUsY
292,Kannibalen Radio (Ep.97) [Hosted by Lektrique] + Jaycen A'mour Guest Mix,https://www.youtube.com/watch?v=lixZOZ-I9t4
293,Black Tiger Sex Machine - Face Down ft. Panther (Remix EP),https://www.youtube.com/watch?v=qxpAV3U0E-E
294,Kannibalen Radio (Ep.96) [Hosted by Lektrique] + Crystalize Guest Mix,https://www.youtube.com/watch?v=4aXdInWADaI
295,YOOKiE - DRiP (feat. Brewski),https://www.youtube.com/watch?v=wUVz5LOizPs
296,Kannibalen Radio (Ep.95) [Hosted by Lektrique] + IYFFE Guest Mix,https://www.youtube.com/watch?v=WqEsD3OM05Q
297,Kai Wachi - SHUTITDOWN,https://www.youtube.com/watch?v=kSs8JV86PBo
298,Riot Ten - Headbusta (feat. Milano the Don),https://www.youtube.com/watch?v=33b4pBK984k
299,Kannibalen Radio (Ep.94) [Hosted by Lektrique] + EH!DE Guest Mix,https://www.youtube.com/watch?v=I8jxa09lmoY
300,Lektrique - Shred (Official Video),https://www.youtube.com/watch?v=6YNKolzfiro
301,Kannibalen Radio (Ep.93) [Hosted by Lektrique] + We're Not Friends Guest Mix,https://www.youtube.com/watch?v=yHpwWtKWy9k
302,Kai Wachi - Demons (Black Tiger Sex Machine Remix),https://www.youtube.com/watch?v=bNY8NcKcPIY
303,Kai Wachi - Demons Remixes,https://www.youtube.com/watch?v=qe8N517Csxs
304,Dabin - Heart To Heart (Live Performance),https://www.youtube.com/watch?v=HQ3AetLGyTQ
305,Dabin - Two Hearts (Full Album),https://www.youtube.com/watch?v=4VEog1W-YjA
306,Kannibalen Radio (Ep.92) [Hosted by Lektrique] + Tony Romera Guest Mix,https://www.youtube.com/watch?v=88QSPyMD-P4
307,Black Tiger Sex Machine - Music Is Our Religion Tour (Full Recap),https://www.youtube.com/watch?v=CRRmbr4ou1E
308,Lektrique & aUtOdiDakT - Alpha Dogs,https://www.youtube.com/watch?v=Q1MhIEFqxpg
309,Kannibalen Radio (Ep.91) [Hosted by Lektrique] + Riot Ten Guest Mix,https://www.youtube.com/watch?v=9P0XAkfOBPQ
310,Black Tiger Sex Machine - Music Is Our Religion Tour (Part 4),https://www.youtube.com/watch?v=vcHU0kexLv8
311,Black Tiger Sex Machine - Music Is Our Religion Tour (Part 3),https://www.youtube.com/watch?v=kbNfNUGB_II
312,Kannibalen Radio (Ep.90) - ARIUS Live Guest Mix,https://www.youtube.com/watch?v=ZlSX9YZKPZw
313,Sullivan King x NIGHTOWLS - We In Here (feat. Dan Rudd),https://www.youtube.com/watch?v=wb96Aew0_2g
314,Black Tiger Sex Machine - Music Is Our Religion Tour (Part 2),https://www.youtube.com/watch?v=DUKXIN2lfww
315,Kannibalen Radio (Ep.89) [Mixed by Lektrique] + Basstrick Guest Mix,https://www.youtube.com/watch?v=Fj1Aybf0HmM
316,Black Tiger Sex Machine - Hell Motel,https://www.youtube.com/watch?v=2PTiKDNEKWI
317,HAEZER x Holly - BEASTS,https://www.youtube.com/watch?v=QWWxYiOIb-0
318,Black Tiger Sex Machine - Music Is Our Religion Tour (Part 1),https://www.youtube.com/watch?v=cA46bmsIPZY
319,Kannibalen Radio (Ep.88) [Mixed by Lektrique] + Kedzie Guest Mix,https://www.youtube.com/watch?v=VQ3nPVbkD1w
320,Kai Wachi - Vision (Full EP),https://www.youtube.com/watch?v=F1sDKMyXLpc
321,Lektrique - Shred,https://www.youtube.com/watch?v=f7QbiICH964
322,Kannibalen Radio (Ep.87) [Mixed by Lektrique] + Crossnaders Guest Mix,https://www.youtube.com/watch?v=sFbamks6qic
323,Apashe - Copter Boy Tour 2016 (Final recap),https://www.youtube.com/watch?v=RjSgiZEyANY
324,Kannibalen Radio (Ep.86) [Mixed by Lektrique] + Muzzy Guest Mix,https://www.youtube.com/watch?v=1IhpzDnp_VM
325,Kannibalen Radio (Ep.85) [Mixed by Lektrique] Kannibalen 2016 Recap Mix,https://www.youtube.com/watch?v=c1NN3kzKjN8
326,Karluv Klub - Love Addicted,https://www.youtube.com/watch?v=AB_Nkyv_Mgw
327,Kannibalen & Friends - All I Want For Christmas Is Bass,https://www.youtube.com/watch?v=xO1dyQxKBlI
328,Apashe - Copter Boy Tour 2016 (Part 5),https://www.youtube.com/watch?v=boGjAb1NAjA
329,Kannibalen Radio (Ep.84) [Mixed by Lektrique] + Holly Guest Mix,https://www.youtube.com/watch?v=VKf0iABCegQ
330,Apashe - Copter Boy Tour 2016 (Part 4),https://www.youtube.com/watch?v=3mzckQsY8yw
331,Black Tiger Sex Machine - Montreal Recap (Théâtre Berri),https://www.youtube.com/watch?v=XCkLZrIYmsA
332,Apashe - Copter Boy Tour 2016 (Part 3),https://www.youtube.com/watch?v=68C9LxNwXTA
333,La Musique D'Ordinateur & ZESKULLZ - Ravemachine feat. Mikey Ceaser  (Original Mix),https://www.youtube.com/watch?v=eaHZcRkiwHc
334,Black Tiger Sex Machine - Music Is Our Religion Tour (Stage Demo),https://www.youtube.com/watch?v=fSeYo04yg4w
335,Dabin - Hazy (Live Performance),https://www.youtube.com/watch?v=xv2GfYJ_UNs
336,Apashe - Copter Boy Tour Halloween Weekend,https://www.youtube.com/watch?v=VgAZli1JfFE
337,Kannibalen Radio (Ep.82) [Mixed by Lektrique] + AGLORY Guest Mix,https://www.youtube.com/watch?v=XmOrTlCYbfQ
338,Black Tiger Sex Machine - Halloween 2016 Video Recap,https://www.youtube.com/watch?v=oKWj6uu19TM
339,Kai Wachi - DEMONS,https://www.youtube.com/watch?v=jVSc1LvnyHo
340,Apashe - Copter Boy European Tour 2016,https://www.youtube.com/watch?v=mg_8U_OTXnI
341,AGLORY - MORT (Full EP),https://www.youtube.com/watch?v=xib79ubVB0I
342,Kannibalen Radio (Ep.81) [Mixed by Lektrique] + Loopers Guest Mix,https://www.youtube.com/watch?v=HhH_DnIOJx4
343,Black Tiger Sex Machine - Face Down feat. Panther,https://www.youtube.com/watch?v=rrAP8Xq0ryE
344,Dabin - Stranger Things Theme Song (Live Jam),https://www.youtube.com/watch?v=qCs1snsx7LM
345,Apashe - Copter Boy Album Tour 2016 (Part 2),https://www.youtube.com/watch?v=Avdi3Qw03Xg
346,Apashe - Copter Boy Album Tour 2016 (Part 1),https://www.youtube.com/watch?v=IcSQVHRp7sE
347,Kannibalen Radio (Ep.80) [Mixed by Lektrique] + Goja Guest Mix,https://www.youtube.com/watch?v=EhxV2lJqnFY
348,Apashe - Copter Boy (Full Album),https://www.youtube.com/watch?v=3datr3PTN2A
349,Kannibalen Radio (Ep.79) [Mixed by Lektrique] + Retrohandz Guest Mix,https://www.youtube.com/watch?v=dcSEnarXLtM
350,Apashe x Team Recycled - Imperial March Dance Routine,https://www.youtube.com/watch?v=DMG_YI8Kwfk
351,Kannibalen Radio (Ep.78) [Mixed by Lektrique] + R.O Guest Mix,https://www.youtube.com/watch?v=RUt-vI7EPWg
352,HAEZER x AGLORY - Ocelot (Full EP),https://www.youtube.com/watch?v=GOy1AYz-h-M
353,Black Tiger Sex Machine at Nocturnal Wonderland 2016,https://www.youtube.com/watch?v=V4rb7OO98gk
354,Kai Wachi - $KULL TEAM (Full EP),https://www.youtube.com/watch?v=a_-SMaUxqvY
355,Kannibalen Radio (Ep.77) [Mixed by Lektrique] + LEViT∆TE Guest Mix,https://www.youtube.com/watch?v=z-nFJf85uYM
356,Convex - Dimensions (Full EP),https://www.youtube.com/watch?v=6bXrQN3ACtc
357,Black Tiger Sex Machine at îleSoniq 2016 (Montreal),https://www.youtube.com/watch?v=nI1lJkNeWhQ
358,Kannibalen Radio (Ep.76) [Mixed by Lektrique] + Isqa Guest Mix,https://www.youtube.com/watch?v=XgKx84Y8wJY
359,Black Tiger Sex Machine - Welcome To Our Church Remixes (Full Album),https://www.youtube.com/watch?v=4_qj5z9jKfQ
360,Kannibalen Radio (Ep.75) [Mixed by Lektrique] + Space Race Guest Mix,https://www.youtube.com/watch?v=ca_OQnnnLlg
361,Kannibalen Radio (Ep.74) [Mixed by Lektrique] + Extra Terra Guest Mix,https://www.youtube.com/watch?v=TXAAAhKx59E
362,Black Tiger Sex Machine - Mountains,https://www.youtube.com/watch?v=q6_QJZR2EHE
363,Seek N Destroy - Wrap Stars (Original Mix),https://www.youtube.com/watch?v=hjebNWJmbYU
364,Kannibalen Radio (Ep.73) Sullivan King Live Guest Mix,https://www.youtube.com/watch?v=JCikfsMpOiY
365,Kannibalen Radio (Ep.72) [Mixed by Lektrique] + Convex Guest Mix,https://www.youtube.com/watch?v=rsvOuaWHYmk
366,Lektrique - SPARK ft. Panther (Trumpdisco Remix),https://www.youtube.com/watch?v=NXe32dvkgpU
367,Black Tiger Sex Machine at Mysteryland USA 2016,https://www.youtube.com/watch?v=xVztzIbJ424
368,Apashe x RIOT - Fire inside (Original Mix),https://www.youtube.com/watch?v=zo66MMu94IM
369,Kannibalen Radio (Ep.71) [Mixed by Lektrique] + 8er$ Guest Mix,https://www.youtube.com/watch?v=i1HkCiVv09Q
370,HAEZER - Making a Beat using only the sounds of random strangers,https://www.youtube.com/watch?v=em4GsA1cosw
371,Dabin - Hold ft. Daniela Andrade (Remix EP),https://www.youtube.com/watch?v=rtE5O4PXOq8
372,Kannibalen Radio (Ep.70) [Mixed by Lektrique] + TODIEFOR Guest Mix,https://www.youtube.com/watch?v=A8Kxqgvx_VM
373,HAEZER & aUtOdiDakT - Killswitch (Original Mix),https://www.youtube.com/watch?v=WY6mRvU7hwE
374,BTSM Church Tour 2016 - (Black Tiger Sex Machine Apashe Dabin),https://www.youtube.com/watch?v=73GjqR3VVoo
375,Kannibalen Radio (Ep.69) [Mixed by Lektrique] + BRLY LGL Guest Mix,https://www.youtube.com/watch?v=1krxWdy5nA8
376,Kai Wachi - RI$E (Original Mix),https://www.youtube.com/watch?v=NYYOO75Dl9A
377,Kannibalen Radio (Ep. 68) [Mixed by Lektrique] + Badjokes Guest Mix,https://www.youtube.com/watch?v=_4DJVarS0B4
378,Lektrique - Dark Matter ft. Panther (Original Mix),https://www.youtube.com/watch?v=DY4IUciyrSU
379,Dabin x Koven - Revenant (Original Mix),https://www.youtube.com/watch?v=vITp82GrLt8
380,Kannibalen Radio (Ep. 67) [Mixed by Lektrique] + Le Shuuk Guest Mix,https://www.youtube.com/watch?v=6WqRqsrKzhs
381,Kannibalen Radio (Ep.66) [Mixed by Lektrique] + BARENHVRD Guest Mix,https://www.youtube.com/watch?v=XeD9B08hjFk
382,Apashe - Skeleton Dance ft. Lena,https://www.youtube.com/watch?v=P0knTvKhc5U
383,Kannibalen Radio (Ep.65) [Mixed by Lektrique] - Proxy Guest Mix,https://www.youtube.com/watch?v=gFoCx1DfsiQ
384,HAEZER - Hard Rollers EP,https://www.youtube.com/watch?v=p43Re14Wxe0
385,HAEZER x PROXY - God Mode,https://www.youtube.com/watch?v=-m9BHx1_eCE
386,Kannibalen Radio (Ep.64) [Mixed by Lektrique] - YOOKiE Guest Mix,https://www.youtube.com/watch?v=Rfbqpi9SYeg
387,Kannibalen Radio (Ep.63) [Mixed by Lektrique] - Twine Guest Mix,https://www.youtube.com/watch?v=40Ug1I6PBaM
388,Black Tiger Sex Machine - Welcome To Our Church (Full Album),https://www.youtube.com/watch?v=-SXSZ210_R8
389,Kannibalen Radio (Ep.62) [Mixed by Lektrique] - Son Of Kick Guest Mix,https://www.youtube.com/watch?v=_NuG1EZod1c
390,Kannibalen Radio (Ep.61) [Mixed by Lektrique] - Stereoliez Guest Mix,https://www.youtube.com/watch?v=AOAabeNobl8
391,HAEZER - You Feel Me feat. Born I Music,https://www.youtube.com/watch?v=2KgwonIQEOs
392,Kannibalen Radio (Ep.60) [Mixed by Lektrique] - Duko Guest Mix,https://www.youtube.com/watch?v=TUKDdjthjvU
393,Black Tiger Sex Machine & Lektrique - Religion Remixes EP (Continuous Mix),https://www.youtube.com/watch?v=d-a2o4_MDGs
394,Kannibalen Radio (Ep.59) [Mixed by Lektrique] - 2015 Recap Mix,https://www.youtube.com/watch?v=oyDSFi3ySM8
395,Black Tiger Sex Machine in Europe (2015 Recap),https://www.youtube.com/watch?v=33CnfV75L1g
396,Lektrique x aUtOdiDakT - Shots Fired,https://www.youtube.com/watch?v=pxd9WUuWGFc
397,Kannibalen Radio (Ep.58) [Mixed by Lektrique] - Karetus Guest Mix,https://www.youtube.com/watch?v=IHkVMm9H60M
398,Dabin - Hold / She Was EP,https://www.youtube.com/watch?v=ghbPD_Ivs48
399,Cyberpunkers x Far Too Loud - Ready To Blast,https://www.youtube.com/watch?v=vVdm3EwqgYM
400,Kannibalen Radio (Ep.56) [Mixed by Lektrique] - Cyberpunkers Guest Mix,https://www.youtube.com/watch?v=iWOXT1yO7P4
401,Kannibalen Radio (Ep.55) [Mixed by Lektrique] - FUKKK OFFF Guest Mix,https://www.youtube.com/watch?v=TatpcUr-Y9s
402,Kannibalen Radio (Ep.54) - Dabin Live Guest Mix,https://www.youtube.com/watch?v=fWvyrjGZe2s
403,Lektrique - SPARK ft. Panther,https://www.youtube.com/watch?v=95CMLMd6-LY
404,HAEZER - Machine,https://www.youtube.com/watch?v=2619ym_tIG8
405,Kannibalen Radio (Ep.53) [Mixed by Lektrique] - Autodrive Guest Mix,https://www.youtube.com/watch?v=HZbMcQ_KmhM
406,Black Tiger Sex Machine @ TomorrowWorld 2015 (Official Video Recap),https://www.youtube.com/watch?v=k2LlXBqKvcs
407,Black Tiger Sex Machine x Dabin - BREAK,https://www.youtube.com/watch?v=T-ALeoDRZKo
408,Kannibalen Radio (Ep.52) [Mixed by Lektrique] - Tisoki Guest Mix,https://www.youtube.com/watch?v=zfbGvcvMLqE
409,Kannibalen Radio (Ep.51) [Mixed by Lektrique] - Eliminate Guest Mix,https://www.youtube.com/watch?v=Li4Ix2jcNbQ
410,Dabin - Touch Remix EP (Continuous Mix),https://www.youtube.com/watch?v=LTgEHbB18uQ
411,Kannibalen Radio (Ep.50) [Mixed by Lektrique] - Bad Royale Guest Mix,https://www.youtube.com/watch?v=XN1FRekLNMY
412,Rage Against The Machine - Sleep Now in the Fire (Black Tiger Sex Machine Remix),https://www.youtube.com/watch?v=K1jb-8dwFY0
413,Black Tiger Sex Machine @ Lollapalooza,https://www.youtube.com/watch?v=d0BB_GgEeNc
414,Kai Wachi - X,https://www.youtube.com/watch?v=1E3j0HZcDDg
415,Kannibalen Radio (Ep.49) [Mixed by Lektrique] - YOL Guest Mix,https://www.youtube.com/watch?v=wjCy0zl_JK4
416,HAEZER x SBCR - Mind Off (Lektrique Remix),https://www.youtube.com/watch?v=8g1VcS2GE5A
417,Kannibalen Radio (Ep.48) [Mixed by Lektrique] - Erotic Cafe' Guest Mix,https://www.youtube.com/watch?v=y0ijxemfESw
418,HAEZER x SBCR - Mind Off (Original Mix),https://www.youtube.com/watch?v=9Yskx6lNZrs
419,DABIN - Velvet Room (Original Mix),https://www.youtube.com/watch?v=lCfNXecack4
420,Kannibalen Radio (Ep.47) [Mixed by Lektrique] - Mark Instinct Guest Mix,https://www.youtube.com/watch?v=U3LEkDE4C8E
421,Black Tiger Sex Machine @ Electric Forest 2015,https://www.youtube.com/watch?v=SAgf60oMFYM
422,Seek N Destroy x ICHI - Maidan,https://www.youtube.com/watch?v=-_AxiCHmluk
423,Kannibalen Radio (Ep.46) [Mixed by Lektrique] - ICHI Guest Mix,https://www.youtube.com/watch?v=JOoEOJbqglI
424,Black Tiger Sex Machine x Lektrique - Religion,https://www.youtube.com/watch?v=WUZdGNqQJLc
425,Kannibalen Radio (Ep.45) [Mixed by Lektrique] - Twofold Guest Mix,https://www.youtube.com/watch?v=UhBsemwaC8A
426,Black Tiger Sex Machine in ALASKA (Tour Recap),https://www.youtube.com/watch?v=8MZO6cjvGoY
427,Dead Battery - Recovery LP (Continuous Mix),https://www.youtube.com/watch?v=NJSliddx03E
428,Kannibalen Radio (Ep.44) [Mixed by Lektrique] - Skitsnygg Guest Mix,https://www.youtube.com/watch?v=u2yqVXy2zKU
429,Kai Wachi - PROPER,https://www.youtube.com/watch?v=5HU7ivpBLhk
430,Kannibalen Radio (Ep.43) [Mixed by Lektrique] - Snavs Guest Mix,https://www.youtube.com/watch?v=osiyjvG8-TA
431,The BTSM Church - Nashville/Columbus/Lincoln (Tour Recap),https://www.youtube.com/watch?v=J42YyynJM3U
432,Kannibalen Radio (Ep.42) [Mixed by Lektrique] - NEUS Guest Mix,https://www.youtube.com/watch?v=3K2LD5owxHc
433,HAEZER - Making a beat using sounds from my city (CAPE TOWN),https://www.youtube.com/watch?v=zDotEupkMIY
434,Kannibalen Radio (Ep.41) [Mixed by Lektrique] - Our Time Guest Mix,https://www.youtube.com/watch?v=1WihdK9MKBQ
435,Kannibalen Radio (Ep.40) [Mixed by Lektrique] - PhaseOne Guest Mix,https://www.youtube.com/watch?v=br9ycffjFjA
436,Black Tiger Sex Machine in Denver,https://www.youtube.com/watch?v=n0rEGpphMIo
437,Kannibalen Radio (Ep.39) [Mixed by Lektrique] - The Oddword Guest Mix,https://www.youtube.com/watch?v=9nCwTE1-ThA
438,Black Tiger Sex Machine in California,https://www.youtube.com/watch?v=R70mPpGelH0
439,Kannibalen Radio (Ep.38) [Mixed by Lektrique] - Far Too Loud Guest Mix,https://www.youtube.com/watch?v=nIyWBUbVqb0
440,Kannibalen Radio (Ep.37) [Mixed by Lektrique] - Astronaut Guest Mix,https://www.youtube.com/watch?v=mBm51sWwa5Q
441,Kai Wachi - FLO$$,https://www.youtube.com/watch?v=5BtUYj2B9Wc
442,Kannibalen Radio (Ep.36) [Mixed by Lektrique] - aUtOdiDakT Guest Mix,https://www.youtube.com/watch?v=0IUTHTNrop8
443,Black Tiger Sex Machine & Apashe in New York City,https://www.youtube.com/watch?v=3I6R8VcFpyA
444,KANNIBALEN - The Empire Bloodbath (Event Recap),https://www.youtube.com/watch?v=lmuSDIPhQY4
445,Kannibalen Radio (Ep.35) [Mixed by Lektrique] - Sir CharLes Guest Mix,https://www.youtube.com/watch?v=wlH4QNa1xTE
446,Black Tiger Sex Machine x Haezer - The Future,https://www.youtube.com/watch?v=N9w02LozfZo
447,Kannibalen Radio Episode 34 - Tha Trickaz LIVE Guest Mix,https://www.youtube.com/watch?v=K5YSZgE2xck
448,Lektrique - Flesh & Blood,https://www.youtube.com/watch?v=JYyY8YcGuIc
449,Kannibalen Radio (Ep.33) [Mixed by Lektrique] Kannibalen 2014 Recap Mix,https://www.youtube.com/watch?v=on5h1yDRA8I
450,Black Tiger Sex Machine - Funeral March EP (Preview Mix),https://www.youtube.com/watch?v=4Xu44cdswo0
451,Owl Vision - Damnation,https://www.youtube.com/watch?v=w1ud-GR4Izk
452,Kannibalen Radio (Ep.32) [Mixed by Lektrique] - La Musique D'Ordinateur Guest Mix,https://www.youtube.com/watch?v=pj4iaQVXUQQ
453,The Kannibalen Christmas Stocking Vol. 2 (Preview Mix),https://www.youtube.com/watch?v=snWbep7N3IU
454,Black Tiger Sex Machine x Kai Wachi - The Craving,https://www.youtube.com/watch?v=qzAWuurFLko
455,Kannibalen Radio (Ep.31) [Mixed by Lektrique] - Beef Theatre Guest Mix,https://www.youtube.com/watch?v=Ul0j-qERfIw
456,Charlie Darker - HMF (Full EP Mix),https://www.youtube.com/watch?v=UvG5rmxlviM
457,Kannibalen Radio (Ep.30) [Mixed by Lektrique] - Charlie Darker Guest Mix,https://www.youtube.com/watch?v=Ijl6rRKnn0c
458,KANNIBALEN - A Clockwork Orange (Event Recap),https://www.youtube.com/watch?v=yUyNG8PZtSs
459,Kai Wachi - DUKKHA EP (Preview Mix),https://www.youtube.com/watch?v=pByYFIxnIZ4
460,Kannibalen Radio (Ep.29) [Mixed by Lektrique] - F.O.O.L Guest Mix,https://www.youtube.com/watch?v=GBPAoB1kvPo
461,Kayzo x Seek N Destroy - Crank (Full EP Mix),https://www.youtube.com/watch?v=B8M3f7bz-rg
462,Black Tiger Sex Machine x Apashe - The Grave (ft. Gabriella Hook),https://www.youtube.com/watch?v=E07Gpzg0olk
463,Kannibalen Radio (Ep.28) [Mixed by Lektrique] - Kayzo Guest Mix,https://www.youtube.com/watch?v=KkGh3CNSjis
464,Black Tiger Sex Machine - I Won't Stop,https://www.youtube.com/watch?v=S2lHGac0wUM
465,Dabin - Endlessly feat. Anna Yvette (Official Video),https://www.youtube.com/watch?v=o3uOaXL6Zsw
466,Kannibalen Radio (Ep.27) [Mixed by Lektrique] - Lumberjvck Guest Mix,https://www.youtube.com/watch?v=SK3Kze1hFL8
467,Dabin - Bloodless feat. Sarah Lee (Original Mix),https://www.youtube.com/watch?v=fWe2QuHhXUM
468,Apashe - Good Bye | FREE DOWNLOAD,https://www.youtube.com/watch?v=AU6iYBi1u_A
469,Dabin - Bloodless LP (Preview Mix),https://www.youtube.com/watch?v=7IzMH81knC4
470,Kannibalen Radio (Ep.26) [Mixed by LeKtriQue] - Trumpdisco Guest Mix,https://www.youtube.com/watch?v=e9HYBWR8wv4
471,KANNIBALEN - 4 YEAR ANNIVERSARY,https://www.youtube.com/watch?v=rMmp3rIQBgw
472,Black Tiger Sex Machine - REVOLT | Free Download,https://www.youtube.com/watch?v=QeK9NH_pIpU
473,Kannibalen Radio (Ep.25) [Mixed by LeKtriQue] - Kai Wachi Guest Mix,https://www.youtube.com/watch?v=M4Dc_YxpHAw
474,Kai Wachi - Vivacity | FREE DOWNLOAD,https://www.youtube.com/watch?v=KPmkzN62N1E
475,LeKtriQue - Thunder (Full EP Mix),https://www.youtube.com/watch?v=ghYL9a8Nk1M
476,Kannibalen Radio (Ep.24) [Mixed by LeKtriQue] - VOLTAGE Guest Mix,https://www.youtube.com/watch?v=GrIEU9iN7qo
477,Dabin - Embers Feat. Jill Harris,https://www.youtube.com/watch?v=Y8BDdXFBiDM
478,Kannibalen Radio (Ep.23) [Mixed by LeKtriQue] - Mandragora Guest Mix,https://www.youtube.com/watch?v=psdhVsYDWSE
479,LeKtriQue & Seek N Destroy - Atomic Remix EP (Preview),https://www.youtube.com/watch?v=roS_YDs3NAA
480,Karluv Klub - Trickz (Full EP Mix),https://www.youtube.com/watch?v=UyvQJntPz_Y
481,Kannibalen Radio (Ep.22) [Mixed by LeKtriQue] - Owl Vision Guest Mix,https://www.youtube.com/watch?v=kgIXVrlqnrM
482,Karluv Klub - Trickz (EP Teaser),https://www.youtube.com/watch?v=NyRyYARckss
483,Black Tiger Sex Machine - Afterworld (Kai Wachi Remix),https://www.youtube.com/watch?v=TK_cls1qNsk
484,Black Tiger Sex Machine x Jeffer - Lost in Chaos (Original Mix),https://www.youtube.com/watch?v=-IDy9ZacuJE
485,Black Tiger Sex Machine - Afterworld ft. Panther (Original Mix),https://www.youtube.com/watch?v=4SxcQilfb0A
486,Kannibalen Radio (Ep.21) [Mixed by LeKtriQue] - PARTYSMARTIE Guest Mix,https://www.youtube.com/watch?v=2qFK94DaLpg
487,Black Tiger Sex Machine - Afterworld (EP Preview Mix),https://www.youtube.com/watch?v=zsxROtZ_DrE
488,Kannibalen Radio Episode 20 - Hanuman Tribe,https://www.youtube.com/watch?v=hf7dGfH3n04
489,Dead Battery - Bloodfire Rudeboy (Original Mix),https://www.youtube.com/watch?v=91MPkUdQDGY
490,Dabin - Demons ft. Gia Margaret | FREE FLESH,https://www.youtube.com/watch?v=8FrcgASfH_k
491,Kannibalen Radio (Ep.19) [Mixed by LeKtriQue] - Jeffer Guest Mix,https://www.youtube.com/watch?v=IFcsg4VJz-8
492,Black Tiger Sex Machine - Ocarina | FREE DOWNLOAD,https://www.youtube.com/watch?v=jZ52Y0iQKio
